Distance_nm     Force_uN
0     -1.1287
-0.026     -0.2822
-0.094     -0.1881
0.82     -0.6897
3.185     -0.5643
5.587     -0.6584
7.879     -1.0973
10.296     -0.9405
12.594     -0.3762
14.964     -0.1881
17.355     -0.2508
19.6     0.0314
21.934     0.9092
24.263     0.0314
26.493     -0.9405
28.894     -0.627
31.207     -0.0941
33.452     0.0941
35.771     -0.3449
38.016     -0.9405
40.23     -1.0033
42.6     -0.9405
44.803     -1.16
46.97     -1.5049
49.226     -1.9438
51.445     -1.16
53.768     0
56.086     0.7838
58.191     0.4703
60.472     -0.3762
62.759     -0.7838
64.858     -0.7838
67.129     -0.3449
69.312     0.3135
71.432     -0.3762
73.713     -1.16
75.854     -0.8465
78.078     -0.4703
80.402     -0.7211
82.511     -1.3168
84.793     -1.3168
87.033     -0.7524
89.153     -0.3762
91.424     -0.5016
93.585     -1.1914
95.747     -1.693
98.065     -1.4108
100.227     -0.5643
102.446     0.4389
104.691     0.2822
106.764     0.0627
109.009     0.0314
111.322     -0.4703
113.457     -0.6584
115.729     -0.6584
117.969     -0.8465
120.068     -0.5957
122.318     -0.9405
124.542     -0.8151
126.751     -0.5643
129.012     -1.0033
131.168     -1.16
133.371     -0.8465
135.684     -0.7211
137.825     -0.7524
140.018     -0.6897
142.284     -1.0346
144.393     -0.8465
146.675     -0.0314
148.946     0.7524
151.108     0.8778
153.4     0.1568
155.562     -0.1254
157.692     0
159.958     -0.1568
162.046     -0.4703
