Distance_nm     Force_uN
0     2.8216
-0.026     3.6995
0.062     3.5741
0.506     2.226
2.579     1.2541
4.892     1.5362
7.252     2.2887
9.539     2.6335
11.727     2.8844
14.061     2.6962
16.306     2.5395
18.405     2.4141
20.739     2.5081
22.989     2.1006
25.234     2.0065
27.531     2.32
29.709     2.8844
31.996     3.0098
34.194     2.7276
36.402     2.3827
38.731     2.0065
40.903     1.2541
43.127     1.5049
45.419     2.4141
47.524     3.1665
49.737     3.386
52.009     2.7589
54.123     1.8184
56.311     1.2227
58.561     1.5049
60.759     2.4454
63.015     3.1665
65.203     3.48
67.359     3.3546
69.656     2.5081
71.844     1.7557
74.074     1.9125
76.293     2.1633
78.386     2.7903
80.678     3.3546
82.918     3.0725
84.986     2.6335
87.215     2.32
89.455     1.8184
