Distance_nm     Force_uN
0     -1.2854
0.176     -0.7838
-0.026     0.4076
1.262     0.8465
2.972     -0.8465
3.713     -2.226
4.191     -2.2573
4.244     -0.2508
3.595     2.1633
2.771     3.7622
2.229     3.48
2.34     0.6584
3.375     -1.3481
4.05     -0.7838
3.786     1.3168
3.095     2.6335
2.737     1.3481
3.199     -0.9405
4.006     -2.0692
4.378     -1.5989
4.187     -0.1568
3.735     0.9405
3.389     0.2822
3.628     -0.8465
4.021     -1.8497
4.413     -1.0346
4.153     1.4422
3.24     2.6335
2.758     1.9125
3.065     0.7211
3.453     -0.5643
3.878     -0.9092
3.99     -0.1881
3.735     1.3168
3.199     2.8216
2.705     2.5081
2.863     0.6897
3.464     -0.2508
3.767     -0.8151
3.932     -0.9405
3.949     -0.4389
3.773     -0.9092
3.938     -0.9405
3.975     -0.9405
3.964     -0.7524
3.9     0.8778
3.317     2.2887
2.776     2.5081
2.696     1.4108
3.073     -0.0941
3.609     -0.1568
3.542     1.0346
3.044     1.8497
2.752     1.8184
2.784     0.8151
3.145     -0.5643
3.623     -1.0033
