Distance_nm     Force_uN
0     4.536
0.888     2.916
2.633     0.567
6.945     0.243
14.317     -0.324
21.904     -2.349
28.898     -1.62
36.304     1.782
43.66     5.427
50.622     6.237
58.077     4.779
65.203     3.24
72.279     2.997
79.734     3.483
86.811     3.321
94.019     3.807
101.458     4.698
108.551     5.67
115.94     5.508
123.115     4.05
129.929     2.754
137.515     2.43
144.608     1.053
151.306     -1.863
158.761     -3.807
165.887     -0.972
173.178     3.24
180.633     3.159
187.446     1.134
194.737     -0.081
201.994     2.754
208.725     6.156
216.082     4.779
223.602     3.807
230.498     3.726
237.756     4.698
244.684     4.374
251.744     1.539
259.397     0.567
266.473     2.187
273.55     2.511
280.988     0.405
287.802     1.053
294.878     1.215
302.317     -1.215
309.147     -3.402
316.453     -2.592
323.728     0.729
330.557     4.698
338.078     7.047
345.122     5.103
352.215     1.863
359.736     5.832
366.532     7.371
373.675     2.025
381.262     -0.243
388.355     -0.405
395.612     -2.592
402.919     0.324
409.848     6.966
417.072     7.047
424.248     2.835
431.39     -0.243
438.993     -6.237
446.103     -11.259
453.673     -5.832
461.26     3.24
468.221     5.832
475.643     8.019
483.18     8.262
489.994     1.458
497.399     -2.43
504.986     -1.134
511.849     -0.081
519.222     -0.648
526.561     2.187
533.704     5.508
541.29     4.212
548.318     2.106
555.641     2.835
563.343     1.863
570.222     -2.43
577.809     -5.67
585.593     -8.181
592.357     -7.371
599.878     -0.729
607.366     5.832
614.475     6.723
621.98     3.402
629.352     0.891
636.791     -0.243
644.641     -1.134
651.767     -1.296
659.123     2.187
666.76     4.212
674.083     2.916
681.571     1.944
688.977     0.648
696.119     -0.648
703.755     -1.377
710.98     -2.349
718.007     -3.24
725.627     -4.131
732.917     -1.539
740.487     1.701
748.321     1.053
755.546     -1.539
762.968     -1.62
770.522     1.296
777.664     4.131
785.284     4.374
792.656     2.916
800.062     3.24
807.797     2.187
815.334     -1.944
822.806     -7.047
830.606     -6.966
837.979     -1.053
845.319     2.754
852.955     1.377
860.147     -0.405
867.684     -2.511
875.6     -2.916
882.989     -0.891
890.642     -1.134
898.097     -2.673
905.536     -2.187
913.369     0.081
920.759     1.377
928.181     1.539
936.08     3.321
943.239     4.779
950.76     2.268
958.742     -1.782
966.427     -4.131
974.195     -3.969
981.88     -2.511
989.056     -1.296
996.757     -1.215
1004.492     -1.458
1012.178     -0.405
1027.45     -1.62
1034.922     -3.483
1042.837     -3.483
1050.325     -3.888
1058.044     -3.24
1065.96     -1.62
1073.415     -0.162
1081.38     0.081
1088.917     0.891
1096.389     1.701
1104.535     1.458
1112.221     3.483
1119.791     5.265
1127.838     1.539
1135.31     -5.346
1143.012     -8.991
1151.092     -8.667
1158.514     -6.075
1166.183     -3.159
1174.083     -2.754
1181.554     -3.321
1189.47     -2.106
1197.254     -0.891
1204.71     -0.648
1212.938     0.162
1220.607     0.081
1228.194     -0.648
1236.324     0.486
1243.877     2.025
1251.876     0.405
1259.907     -0.405
1267.378     1.539
1275.212     1.296
1283.21     -2.268
1290.78     -5.589
1298.745     -7.29
1306.579     -7.29
1314.248     -7.614
1322.263     -7.29
1329.915     -5.751
1337.782     -4.131
1346.043     -1.296
1353.613     1.215
1361.398     1.539
1369.264     1.377
1376.9     -0.324
1385.145     -2.187
1393.16     -1.539
1400.829     -0.324
1409.173     -2.025
1417.039     -3.078
