Distance_nm     Force_uN
0     5.346
-6.83     7.29
-14.285     6.237
-9.726     1.944
-2.584     -1.539
4.871     -1.701
12.03     -0.729
18.86     -1.134
26.282     -1.701
33.26     -0.648
40.402     -1.296
47.824     -2.592
54.687     -3.564
62.043     -4.131
69.317     -2.592
76.493     1.053
83.816     2.916
90.843     4.536
97.805     7.371
105.161     8.829
112.172     7.29
119.215     2.754
126.605     0.324
133.517     2.106
140.33     2.592
147.275     0.081
154.302     -3.078
161.757     -2.997
168.834     0
175.828     4.455
183.332     3.726
