Distance_nm     Force_uN
0     0.533
0.277     0.7524
0.627     1.4108
2.449     1.6303
4.809     0.6584
7.247     -0.5016
9.529     -1.2854
11.884     -1.693
14.39     -1.6616
16.776     -1.4422
19.157     -0.3449
21.532     0.8151
23.851     0.0627
26.049     -0.8151
26.346     -1.1287
26.122     -1.0033
25.934     -0.2822
25.777     0.3135
25.626     -0.6897
25.474     -1.066
25.328     -0.1568
25.104     0.8151
24.911     0.7838
24.79     0.1254
24.576     -0.4703
24.467     -0.7838
24.326     -1.1914
24.153     -0.4389
24.033     0
23.845     -0.4389
23.673     -0.6584
23.506     -1.2541
23.381     -1.0973
23.282     -0.2822
23.13     -0.1881
22.958     -0.1568
22.869     0.5957
22.801     0.4703
22.639     -0.7211
22.462     -0.7211
22.357     0.1254
22.269     0.1881
22.19     0.2508
22.065     0.5957
21.919     0.2195
21.804     -0.4389
21.731     0.1254
21.59     0.4389
21.444     -1.16
21.36     -2.7276
21.256     -2.8216
21.183     -1.3481
21.062     0.4389
20.89     1.4108
20.786     1.6303
20.728     0.7211
20.619     -1.0033
20.551     -1.0973
20.431     -0.0627
20.29     1.5362
20.149     2.4454
20.055     1.2541
19.966     -0.2508
19.841     -0.4703
19.71     -0.1881
19.637     -1.16
19.595     -2.2573
19.486     -2.3827
19.376     -1.8497
19.214     -2.0379
19.178     -2.1946
19.026     -1.3795
18.885     -0.1568
18.776     0.3449
18.661     -0.1254
18.53     -0.4389
18.473     -0.0627
18.353     1.1287
18.238     1.5049
18.154     0.627
18.045     0.1568
17.966     1.1914
17.893     1.8497
17.804     0.3762
17.721     -1.066
17.627     -2.1319
17.512     -3.0411
17.381     -2.6649
17.204     -2.0065
17.152     -0.8465
17.105     -0.0314
17     -0.4703
16.849     -1.787
16.786     -2.2573
16.729     -0.8151
16.562     1.4422
16.358     1.6303
16.269     1.6303
16.155     1.5676
16.04     1.1914
15.993     0.8151
15.893     -0.2508
15.857     -1.3168
15.773     -1.787
15.685     -2.9471
15.57     -3.5114
15.481     -2.8216
15.33     -2.226
15.236     -2.2887
15.168     -2.5395
15.053     -1.8811
14.969     0.0941
14.933     1.2854
14.839     1.3795
14.708     1.7243
14.599     1.6303
14.437     2.0379
14.358     2.2887
14.322     2.4141
14.176     2.3514
14.045     0.8465
13.982     -1.9752
13.925     -3.7308
13.883     -3.1665
13.758     -1.8497
13.633     -1.3795
13.539     -2.4768
13.481     -3.8249
13.424     -3.4173
13.298     -2.4141
13.158     -1.5362
13.079     -0.6584
12.99     0.8778
12.865     2.5081
12.74     3.1665
12.641     2.3514
12.578     1.8184
12.463     1.7243
12.38     1.0346
12.286     -0.1568
12.254     -1.7243
12.139     -2.1006
12.045     -1.4735
11.998     -1.9125
11.899     -2.5708
11.795     -2.5081
11.68     -2.1006
11.57     -1.2854
11.481     -1.1914
11.424     -1.5989
11.247     -0.9405
11.106     -0.2508
10.98     0.4389
10.949     1.2854
10.876     1.5989
10.766     2.0065
10.657     1.4735
10.547     -0.2195
10.427     -0.9405
10.338     -0.4076
10.333     0.2508
10.26     0.3135
10.124     -1.066
9.957     -2.9157
9.889     -3.386
9.79     -2.8216
9.685     -1.3168
9.597     -0.5016
9.482     -0.4389
9.398     -0.8465
9.309     -1.5362
9.221     -1.4108
9.121     -0.1568
9.012     0.8778
8.96     1.2854
8.892     0.8778
8.766     0.9092
8.693     1.1914
8.605     1.0033
