Distance_nm     Force_uN
0     -9.153
0.248     -8.667
7.232     -0.081
13.583     3.402
29.291     0.81
36.896     -1.458
44.952     -3.564
59.368     -4.05
65.786     -0.324
79.454     2.511
87.723     -0.324
95.815     -4.212
111.64     -8.586
118.186     -8.019
131.08     -1.701
137.305     1.215
144.819     0.567
160.588     -5.427
167.332     -3.645
178.755     5.751
182.913     17.739
194.353     26.892
198.33     39.123
202.268     50.706
212.378     66.501
216.369     77.274
226.583     92.988
229.925     106.11
233.844     123.444
233.345     124.011
233.345     124.011
231.634     124.497
226.442     118.179
216.211     98.253
212.783     82.701
204.952     55.647
200.629     43.659
187.263     37.26
183.405     24.462
180.06     9.39599999999999
168.711     -2.59200000000001
160.502     0.0809999999999906
145.649     1.21499999999999
138.406     -8.88178419700125E-15
122.652     5.26499999999999
115.089     5.91299999999999
100.558     6.88499999999999
93.66     5.18399999999999
79.976     3.07799999999999
72.068     4.94099999999999
57.734     4.69799999999999
51.792     0.242999999999991
45.202     -1.13400000000001
30.344     1.05299999999999
15.503     3.23999999999999
8.10500000000001     4.85999999999999
1.25200000000001     4.21199999999999
-13.719     7.37099999999999
