Distance_nm     Force_uN
-0.26     2.511
-0.251     4.617
4.884     4.86
20.102     5.427
28.347     1.944
41.025     10.044
46.748     15.309
54.121     15.066
73.757     -2.835
82.091     -5.913
93.637     5.346
100.591     7.938
117.879     -2.349
126.715     -7.533
133.645     -6.561
145.259     6.156
150.769     11.664
166.824     6.804
175.352     1.296
182.568     2.916
194.469     12.555
201.268     14.499
219.523     0.81
228.168     -3.24
242.126     -1.782
248.598     1.377
270.157     1.863
278.74     -3.726
293.421     -2.754
298.778     3.564
310.286     14.904
318.009     13.851
326.883     8.829
343.872     0.567
350.011     4.536
362.152     13.527
370.959     7.29
389.631     -5.751
396.838     -6.723
410.459     -2.187
416.826     0.324
429.951     6.399
437.84     3.078
453.848     -0.324
459.435     5.508
464.462     15.066
479.686     12.069
489.173     5.022
504.343     2.835
511.095     6.237
518.089     6.237
534.041     1.944
542.183     -1.701
557.136     -6.318
563.651     -3.807
576.639     2.592
584.045     3.078
597.654     6.318
605.012     7.29
619.141     9.882
626.711     9.639
641.614     8.748
649.9     6.642
658.015     3.159
673.246     1.539
680.689     0.972
697.179     -3.726
704.447     -4.131
718.921     -1.782
724.614     1.701
737.509     7.776
745.057     7.857
759.387     8.667
774.179     10.935
789.721     7.614
799.446     -1.296
815.586     -4.698
828.263     2.916
836.068     2.106
852.539     -3.564
866.575     -1.053
873.437     2.673
886.147     9.801
899.66     15.714
907.673     14.013
924.791     4.05
932.974     2.754
947.192     6.237
964.541     0.243
980.49     -1.782
987.694     -0.972
1004.732     -5.751
1018.864     -0.972
1024.563     6.399
1037.394     14.661
1054.222     8.829
1063.295     5.022
1077.458     8.1
1085.435     8.91
1101.564     5.67
1119.696     -5.184
1127.253     -3.483
1140.838     2.592
1157.415     -2.187
1165.034     -2.187
1178.594     5.022
1192.994     9.234
1199.827     11.907
1215.976     10.611
1232.701     6.075
1240.926     3.888
1257.395     0
1265.196     0.243
1280.594     0.567
1296.144     -0.891
1304.236     -0.81
1320.231     -2.025
1333.049     4.941
1339.956     8.991
1354.896     11.016
1363.325     9.477
1388.282     2.673
1402.599     6.156
1410.236     7.128
1426.715     3.078
1443.854     -3.726
1451.698     -3.888
1466.212     -1.377
1473.014     2.997
1487.385     5.913
1502.02     9.315
1510.291     7.695
1526.309     4.131
1533.783     5.832
1548.424     9.639
1565.52     3.483
1574.43     0.162
1590.376     -0.567
1605.336     3.888
1613.229     3.24
1629.652     2.025
1642.372     9.234
1649.741     10.53
1667.878     3.078
1675.411     4.374
1690.667     8.1
1708.536     2.187
1716.779     0.729
1734.033     -2.349
1741.916     -2.349
1756.38     3.888
1771.365     6.966
1780.041     5.184
1795.949     5.022
1810.531     9.234
1819.387     6.966
1835.92     2.592
1851.638     3.078
1859.756     2.511
1876.415     -2.025
1885.122     -5.022
1898.753     2.106
1913.411     6.399
1921.473     4.698
1936.999     5.589
1953.011     5.589
1960.543     5.67
1975.263     10.53
1984.093     5.184
2002.411     -1.539
2010.337     -2.187
2024.788     2.997
2032.906     1.944
2050.59     -3.645
2064.895     3.726
2071.696     6.399
2087.708     6.156
2103.471     7.938
2110.803     10.53
2128.164     5.346
2136.692     3.321
2153.635     1.701
2168.761     3.402
2177.017     2.997
2194.782     -3.078
2210.594     -1.782
2217.862     2.511
2233.646     3.483
2248.142     9.72
2255.868     11.34
2273.244     4.941
2289.622     3.645
2297.774     3.321
2313.641     5.508
2330.949     1.62
2339.602     -1.053
2357.626     -6.561
2372.625     -1.458
2380.319     0.648
2394.581     7.938
2410.895     7.857
2419.197     8.991
2436.161     7.047
2453.66     2.754
2471.331     -0.162
2480.192     -2.997
2496.289     -1.782
2512.048     1.296
2520.805     -1.458
2536.412     2.916
2543.435     7.695
2567.777     8.91
2586.07     4.05
2601.071     9.882
2610.391     5.832
2628.568     0
2645.734     -2.997
2662.138     -2.187
2669.915     0.648
2685.804     2.511
2694.259     3.564
2710.88     3.321
2727.224     4.779
2742.291     11.34
