Distance_nm     Force_uN
0     1.296
0.017     -1.296
0.864     -2.106
2.728     -0.729
9.4     2.349
15.68     2.754
23.388     1.782
31.336     1.296
38.774     0.162
46.682     -2.997
55.005     -6.237
63.153     -4.374
70.353     1.782
76.033     4.941
82.423     2.268
90.779     -2.835
99.495     -4.212
107.255     0.405
113.564     4.293
119.544     2.916
127.37     -0.162
135.753     -2.916
143.671     -2.511
151.066     0.729
157.5     1.701
164.314     2.673
171.524     3.888
178.24     2.43
185.989     -0.243
194.33     -2.673
202.028     -3.564
209.444     -3.24
216.779     -0.81
223.217     -0.891
230.611     -3.726
238.682     -3.645
245.721     0.243
252.193     1.944
259.091     1.458
266.496     -0.405
274.371     -1.701
281.912     -0.81
288.897     0.405
296.057     1.863
309.817     3.321
316.781     3.645
323.819     0.729
332.077     -2.835
340.361     0.243
346.69     4.941
353.011     2.106
360.917     -3.483
369.665     -4.86
377.754     -3.483
384.427     -0.81
390.865     1.458
397.627     1.539
404.747     -1.215
412.961     -1.944
420.481     -1.944
427.525     -2.268
435.199     2.268
441.118     8.991
446.514     7.29
454.56     0.891
463.345     -4.131
472.055     -5.103
479.92     -2.187
486.079     -0.162
492.79     0.486
500.202     0
507.41     0.405
514.888     0.972
521.943     -0.891
529.571     -0.405
537.076     1.944
543.585     0.405
551.143     -3.969
560.089     -4.86
567.439     -0.162
573.496     7.128
579.134     5.589
586.494     -1.458
595.898     -0.891
603.266     2.349
609.338     2.025
617.127     -2.106
625.695     -4.455
633.603     1.458
639.777     7.614
645.391     4.536
653.544     0.405
662.212     -1.134
669.719     -3.24
677.693     -4.455
685.706     -5.751
693.132     -3.24
699.959     2.349
705.99     4.698
712.434     2.754
720.627     1.053
728.606     2.106
735.448     2.187
743.079     -1.377
751.445     -4.941
759.844     -3.564
767.142     -0.243
773.225     -0.162
780.642     -0.648
788.458     0.324
795.371     1.863
802.659     1.944
810.24     1.296
817.606     1.296
825.292     2.268
832.189     1.296
839.906     -0.243
848.203     -0.81
855.466     0.324
862.599     0.648
870.23     -0.729
877.974     -2.187
886.036     -2.916
893.753     0.243
900.061     3.807
906.736     3.078
914.437     0.162
922.563     -0.648
930.434     -1.458
937.975     -4.617
946.233     -6.156
954.497     -2.673
961.195     0.972
967.651     0.729
975.484     -1.053
983.304     1.539
990.209     5.265
996.874     4.455
1004.333     -0.081
1013.537     -2.43
1021.675     0.243
1023.275     2.187
1015.098     -1.215
1007.886     -4.293
1000.882     -2.997
992.271     1.296
983.231     1.539
975.216     -3.159
968.386     -3.078
960.53     2.754
950.894     4.941
942.34     0.405
935.976     -4.212
929.107     -2.673
920.99     1.458
912.24     2.187
903.963     -0.648
897.305     -0.648
889.949     -1.62
882.723     -3.321
875.513     -2.835
867.499     1.053
858.666     5.832
850.104     3.645
842.893     -1.62
836.742     -2.997
829.625     -1.296
821.35     -0.081
813.666     -0.243
806.205     -2.025
798.934     -2.835
791.78     -1.458
783.97     0.486
775.843     1.863
768.214     1.944
760.507     1.296
753.21     1.701
745.859     0.972
738.321     0.486
731.178     1.377
723.614     -1.215
716.693     -1.863
709.627     1.539
701.337     2.673
693.527     -1.215
687.317     -4.293
680.379     -2.835
672.597     0.162
664.68     0.81
656.803     -1.701
650.058     -3.564
643.253     -1.782
627.994     2.43
619.568     3.564
611.676     1.134
605.255     -0.162
598.083     -1.782
590.884     -1.944
583.834     0.891
575.5     3.807
567.325     5.427
