dDisplacement_nm_ori     dForce
864.015     1640.9454
859.489     1633.3269
854.707     1623.3884
845.472     1602.0693
840.731     1592.5384
836.272     1583.5405
826.924     1565.4506
822.908     1554.6343
817.976     1547.0472
812.926     1536.9519
803.655     1516.6047
799.166     1507.983
794.522     1498.1699
785.071     1480.5503
780.515     1470.3297
775.846     1462.9934
766.549     1441.5175
761.869     1430.858
757.298     1423.5217
752.495     1416.0913
743.347     1394.5527
738.554     1384.3008
733.962     1375.1774
724.506     1355.9589
720.15     1338.59
715.414     1330.7521
706.122     1310.5303
701.386     1301.3756
696.753     1292.315
692.207     1283.9755
682.92     1262.6564
678.225     1252.2476
673.536     1243.281
664.264     1225.6614
659.683     1215.2527
655.08     1205.7531
645.721     1187.5064
641.047     1178.0382
636.265     1168.3192
631.853     1159.5094
622.376     1142.893
617.773     1134.3968
612.965     1125.9005
603.756     1101.9478
598.999     1091.7899
594.386     1081.3811
585.053     1062.6642
580.682     1053.9171
575.874     1043.2575
566.546     1025.8887
561.718     1016.0443
557.059     1005.7296
552.451     996.7944
543.267     979.3942
538.675     970.8665
533.872     962.4957
524.529     942.7441
519.86     933.9657
515.499     924.2466
510.727     912.96
501.461     894.1177
496.689     883.8344
492.097     873.3943
482.702     852.8589
478.295     843.4534
473.59     834.8004
464.303     815.7386
459.531     803.8877
454.898     795.5168
450.445     787.6475
441.117     770.6863
436.463     761.8451
431.67     750.8407
422.389     733.66
417.817     723.1258
413.23     712.1214
408.422     704.1267
399.166     686.5384
394.415     674.2486
389.962     666.2226
380.551     648.4775
376.175     640.0126
371.311     628.0363
362.209     608.7236
357.514     600.4468
352.881     590.3202
348.15     581.918
338.75     563.64
334.287     554.3599
329.7     545.6128
320.248     524.9207
315.554     513.1952
311.018     503.4134
306.282     495.1053
297.16     478.0813
292.434     468.6131
287.893     457.9222
274.159     442.1837
269.423     434.816
264.805     423.843
260.264     414.5002
250.916     397.0373
246.468     387.7259
241.788     378.822
232.645     357.9418
227.914     349.7277
223.389     339.9773
218.813     323.1728
209.767     304.2051
205.016     294.6115
200.491     285.6135
191.26     266.8025
186.915     259.2468
182.267     247.6153
173.031     229.0865
168.311     220.0886
163.703     209.6798
159.348     202.1241
150.215     185.1942
145.623     174.9422
140.939     165.4113
131.94     147.3214
127.384     137.2575
122.925     128.6045
113.659     111.9254
109.113     100.9837
104.434     92.7068
100.114     85.4019
90.863     64.8979
86.415     55.8686
81.777     49.1907
72.809     32.2608
68.166     24.0154
63.63     17.5256
59.1     11.2239
49.911     -8.5276
45.38     -15.0488
40.706     -18.6856
31.733     -20.1905
27.089     -20.4726
22.59     -20.0337
13.524     -19.9396
9.081     -20.1278
4.304     -18.6856
-0.159     -18.2467
