Distance_nm     Force_uN
0     3.321
-0.032     5.832
0.063     6.399
1.105     8.181
2.806     8.505
3.117     6.561
3.075     8.1
3.917     11.745
5.612     16.443
5.97     18.468
5.923     17.901
6.607     22.113
8.35     20.331
8.866     19.845
8.892     24.057
9.477     28.674
11.214     29.727
11.751     28.35
11.699     30.942
12.225     35.721
13.947     36.855
14.605     39.204
14.531     40.095
14.989     43.092
16.721     42.93
17.448     42.606
17.469     43.173
17.806     47.223
19.454     49.734
20.281     49.734
20.281     53.622
20.549     61.236
22.181     62.37
23.15     59.616
23.145     60.993
23.303     67.959
24.851     70.47
25.946     69.579
25.988     72.333
26.172     77.112
27.609     77.112
28.778     76.302
28.799     77.517
28.847     83.025
30.247     83.268
31.579     81.243
31.663     83.349
31.706     90.963
33.006     90.882
34.401     88.614
34.464     92.421
34.507     99.873
35.723     100.521
37.223     99.144
37.35     100.116
37.308     102.303
38.403     106.11
39.914     106.839
40.114     108.135
40.151     113.076
41.162     118.503
42.799     117.45
43.046     117.936
42.999     120.771
43.905     124.578
45.542     127.008
45.868     128.223
45.868     130.653
46.679     136.08
48.364     134.703
48.722     133.326
48.701     138.672
49.364     144.423
51.634     142.074
51.66     141.264
52.186     144.261
53.971     149.769
54.55     150.255
54.45     149.85
54.94     153.657
56.699     157.707
57.372     154.386
57.325     152.928
57.694     154.872
59.489     158.922
60.274     163.215
60.21     164.349
60.51     161.919
62.232     165.24
63.185     170.991
63.164     171.315
63.317     170.262
64.98     174.636
66.012     178.524
66.012     180.306
66.181     181.035
67.755     183.546
68.819     186.057
68.829     186.138
68.955     188.244
70.43     195.615
71.693     195.129
71.762     198.126
71.857     203.31
73.289     205.011
74.673     203.31
74.763     202.095
74.773     205.659
76.074     211.005
77.543     215.136
77.611     213.03
77.574     215.784
78.743     221.211
80.302     222.507
80.502     223.56
80.565     228.825
81.602     233.766
83.224     235.548
83.455     234.9
83.413     239.679
84.313     244.62
86.04     244.782
86.377     244.458
86.309     245.025
87.083     245.43
88.894     245.268
89.252     248.751
89.163     253.125
89.921     257.337
91.748     259.362
92.237     260.172
92.179     265.68
92.711     272.403
94.533     273.942
95.107     272.241
95.059     273.294
95.591     278.64
97.323     277.668
98.018     273.861
97.992     275.562
98.408     282.933
100.177     282.609
100.925     281.07
100.867     282.933
101.214     289.98
102.973     294.597
103.889     297.351
103.836     296.379
104.11     299.781
105.821     300.591
106.885     302.049
106.853     307.962
106.985     312.579
108.611     310.635
109.733     309.177
109.738     311.526
109.896     316.386
111.434     317.763
112.581     316.791
112.539     321.246
112.644     327.564
114.082     330.642
115.414     331.614
115.461     333.477
115.503     338.661
116.825     340.686
118.304     343.44
118.425     343.845
118.525     348.786
119.757     352.836
121.269     352.674
121.4     351.378
121.4     354.78
122.522     358.344
124.117     356.481
124.322     353.97
124.317     358.02
125.296     366.93
127.044     366.363
127.386     367.821
127.376     375.03
128.266     383.13
130.04     384.102
130.388     378.432
130.377     381.024
131.082     385.479
132.799     385.074
133.246     385.722
133.257     391.959
133.926     400.707
135.716     403.461
136.295     403.218
136.7     404.433
138.532     408.24
139.154     411.48
139.133     413.181
139.57     415.206
141.365     416.502
142.139     412.128
142.065     416.178
142.376     423.468
144.224     428.895
145.108     425.331
145.008     420.471
145.251     424.278
146.956     435.375
147.92     437.643
147.878     433.512
148.062     435.294
149.773     444.528
150.937     447.525
150.889     445.905
151.063     451.818
152.601     457.002
153.843     458.784
153.89     460.89
153.991     464.13
155.407     466.803
156.734     469.476
156.786     473.04
156.797     472.716
158.118     476.361
159.629     478.629
159.74     480.249
159.74     480.087
160.94     485.271
162.457     490.536
162.588     488.916
162.609     488.268
163.731     492.966
165.368     498.474
165.51     500.094
165.468     500.661
166.453     502.443
168.211     505.035
168.496     504.792
168.364     508.032
169.28     517.833
171.102     525.933
171.407     525.852
171.381     518.967
172.123     520.344
173.94     527.31
174.371     529.254
174.34     530.793
174.95     535.167
176.735     536.301
177.188     537.273
177.109     538.731
177.704     545.13
179.52     546.912
180.11     547.56
180.058     549.828
180.452     556.875
182.295     558.738
182.98     557.361
182.932     558.9
183.28     561.33
185.028     561.492
185.87     561.249
185.844     566.271
186.081     571.86
187.808     575.91
188.745     577.206
188.692     579.717
188.818     586.359
190.361     587.007
191.577     585.306
191.577     588.465
191.635     595.188
193.067     596.727
194.415     597.294
194.436     597.861
194.42     602.559
195.758     605.151
197.295     605.232
197.369     602.883
197.353     606.123
198.311     612.198
200.001     611.226
200.259     615.357
200.201     624.105
200.97     625.644
202.739     625.158
203.097     625.968
202.987     630.909
203.65     633.663
205.445     631.152
205.867     633.825
205.777     640.872
206.34     646.461
208.131     643.869
208.61     645.003
208.494     650.187
208.957     655.695
210.752     658.044
211.337     659.745
211.195     665.01
211.632     670.68
213.485     669.789
214.164     667.197
213.954     667.926
214.217     674.487
215.902     679.59
216.77     678.537
216.665     679.752
216.749     684.45
218.376     687.285
219.303     689.067
219.166     692.469
220.84     694.251
221.888     697.248
221.862     698.544
221.888     700.731
223.357     708.993
224.536     707.049
224.447     704.7
224.431     709.884
225.758     718.065
227.011     719.118
226.932     720.252
226.953     723.006
228.243     728.514
229.606     729.648
229.627     729.081
229.575     729.486
230.686     734.184
232.186     734.832
232.218     738.072
232.113     744.876
233.181     754.434
234.824     751.923
235.014     749.736
234.866     753.138
235.756     760.59
237.43     762.291
237.657     757.107
237.578     757.431
238.378     762.453
240.031     766.665
240.247     769.257
240.094     770.31
240.752     775.089
242.527     776.061
242.964     778.653
242.885     782.865
243.48     788.373
245.338     793.152
245.765     796.311
245.591     797.04
246.123     800.685
247.955     801.414
248.539     795.096
248.381     796.635
248.766     804.573
250.614     808.542
251.325     809.919
251.209     809.028
251.456     812.43
253.157     820.449
253.962     820.611
253.889     818.1
254.147     822.798
255.837     829.521
256.784     831.627
256.732     835.029
256.937     843.129
258.538     845.316
259.485     844.587
259.406     846.45
259.506     847.908
261.002     852.444
262.118     849.933
262.128     850.824
262.255     859.005
263.645     867.915
264.871     869.616
264.871     870.426
264.892     871.479
266.188     876.663
267.562     878.931
267.625     877.392
267.614     876.501
268.868     885.168
270.384     889.542
270.458     888.165
270.4     897.804
271.447     898.209
273.064     897.885
273.174     902.907
273.058     908.01
274.059     911.007
275.775     910.278
275.933     908.172
275.77     913.113
276.597     915.462
278.355     912.627
278.618     914.49
278.481     928.017
279.118     932.31
280.888     927.369
281.319     926.235
281.24     935.307
281.788     937.17
283.52     934.497
283.989     937.251
283.91     946.647
284.41     951.264
286.216     949.563
286.795     948.591
286.663     950.697
287.063     955.476
288.88     955.395
289.591     957.42
289.48     961.794
289.733     965.034
291.465     966.978
292.244     965.682
292.149     968.922
292.376     974.511
294.103     975.969
294.982     980.019
294.887     986.823
295.05     993.384
296.693     993.627
297.646     991.359
297.562     996.948
297.688     1006.992
300.394     1008.207
300.389     1009.422
300.473     1011.609
301.916     1016.469
303.132     1018.413
303.122     1017.522
303.122     1020.195
304.48     1024.569
305.896     1027.08
305.891     1028.862
305.87     1031.859
307.139     1039.311
308.608     1037.691
308.629     1032.993
308.602     1033.317
309.819     1040.121
311.372     1040.607
311.44     1039.878
311.382     1039.959
312.409     1047.33
314.036     1051.461
314.215     1051.785
314.136     1054.053
314.973     1058.265
316.616     1062.477
316.905     1062.153
316.826     1061.829
317.59     1069.362
319.312     1073.331
319.633     1074.384
319.533     1076.085
320.243     1085.076
322.044     1088.154
322.386     1087.344
322.27     1087.425
322.829     1097.955
324.624     1101.114
325.135     1097.064
325.04     1095.282
325.535     1100.466
327.425     1106.784
328.088     1108.323
328.009     1110.024
328.373     1116.18
330.163     1119.015
330.837     1119.582
330.668     1121.85
330.942     1125.414
332.637     1130.193
333.432     1130.76
333.332     1135.296
333.564     1140.156
335.27     1141.29
336.217     1141.776
336.128     1142.586
336.238     1148.823
337.876     1153.521
339.008     1153.359
338.892     1152.711
338.945     1159.353
340.508     1166.562
341.698     1164.78
341.661     1159.434
341.635     1165.347
343.067     1174.5
344.404     1173.204
344.389     1172.232
344.42     1175.715
345.71     1183.815
347.121     1187.136
347.137     1187.946
347.142     1192.806
348.237     1198.638
349.748     1198.233
349.827     1196.208
349.748     1198.962
350.823     1207.467
352.47     1209.654
352.634     1209.087
352.597     1207.791
353.539     1212.408
355.229     1215.162
355.424     1214.352
355.345     1217.025
356.167     1222.128
357.983     1227.312
358.262     1227.231
358.109     1230.309
358.915     1239.219
360.752     1240.272
361.095     1238.409
360.973     1241.163
361.616     1251.126
363.406     1256.553
363.795     1254.528
363.674     1255.743
364.159     1261.17
365.959     1261.008
366.486     1260.846
366.396     1274.94
366.818     1278.666
368.587     1275.831
369.271     1275.831
369.197     1284.174
369.508     1286.199
371.272     1284.012
372.04     1287.576
371.967     1294.704
372.172     1300.293
373.904     1298.025
374.878     1297.539
374.789     1301.913
374.873     1308.069
376.521     1306.206
377.542     1307.097
377.448     1312.2
377.611     1317.222
379.222     1316.007
380.264     1316.655
380.301     1321.029
381.781     1328.157
383.06     1329.129
383.055     1333.584
383.102     1337.877
384.44     1345.005
385.708     1345.329
385.672     1343.79
385.687     1345.167
386.961     1349.703
388.499     1353.834
388.615     1357.074
388.557     1358.856
389.678     1360.719
391.321     1361.286
391.421     1362.258
391.321     1368.009
392.284     1376.595
393.917     1378.62
394.201     1378.944
394.101     1379.187
394.906     1384.857
396.633     1387.044
396.976     1384.533
396.897     1386.639
397.639     1396.44
399.466     1403.001
399.834     1403.325
399.698     1400.166
400.292     1405.998
402.093     1410.615
402.562     1410.615
402.462     1411.182
402.957     1417.905
404.805     1419.039
405.321     1418.067
405.163     1420.011
405.547     1426.005
407.479     1430.541
408.169     1433.538
408.079     1433.862
408.464     1437.507
410.264     1440.342
411.044     1441.881
410.901     1446.336
411.059     1453.545
412.818     1458
413.718     1463.346
413.613     1465.614
413.781     1466.019
415.471     1468.206
416.509     1471.284
416.482     1475.172
416.614     1478.817
418.209     1482.057
419.399     1485.378
419.325     1488.294
419.399     1494.207
420.863     1500.12
422.079     1498.905
422.069     1497.852
422.069     1501.416
423.427     1505.952
424.891     1507.086
424.922     1509.435
424.943     1513.647
426.228     1516.806
427.676     1516.401
427.692     1518.345
427.649     1520.451
428.802     1525.959
430.324     1525.473
430.424     1522.881
430.429     1526.283
431.461     1535.274
433.146     1537.623
433.372     1537.299
433.325     1539.567
434.189     1546.614
435.915     1550.097
436.142     1549.287
436.042     1553.013
436.795     1562.895
438.569     1562.733
438.906     1562.004
438.832     1566.054
439.501     1571.238
441.302     1571.886
441.76     1570.59
441.696     1575.288
442.191     1582.983
444.003     1583.631
444.592     1582.902
444.54     1582.335
444.913     1588.977
446.767     1592.703
447.514     1588.896
447.43     1589.625
447.762     1599.102
449.557     1603.962
450.352     1605.177
450.247     1606.149
450.399     1612.71
452.158     1615.221
453.064     1614.492
453.032     1615.95
453.243     1623.159
454.896     1631.016
455.896     1631.178
455.901     1633.041
456.007     1639.035
457.57     1642.194
458.771     1641.384
458.745     1638.63
458.802     1644.219
460.303     1649.322
461.582     1646.082
461.582     1644.462
462.972     1649.241
464.32     1658.799
464.394     1662.12
464.452     1665.522
465.752     1669.572
467.237     1669.572
467.305     1669.815
467.226     1674.351
468.422     1680.831
470.054     1683.99
470.159     1689.903
470.154     1694.277
471.244     1697.76
472.934     1696.707
473.092     1695.492
473.023     1703.349
