Distance_nm     Force_uN
0     -2.673
0.466     -3.564
0.799     -1.377
1.126     3.807
1.323     5.508
1.207     5.67
1.174     5.994
1.977     12.798
1.827     14.985
1.602     11.745
2.445     9.72
3.732     15.228
4.001     17.496
3.833     19.359
3.32     20.898
3.489     20.979
5.189     24.138
4.884     26.811
4.129     28.998
4.046     33.048
4.714     32.886
5.32     27.621
6.661     27.702
7.119     35.478
6.777     41.391
5.89     42.525
5.572     42.282
6.042     46.251
6.679     51.435
6.05     51.354
6.045     52.164
6.187     55.728
6.895     59.454
6.749     62.613
5.923     63.18
6.045     66.177
6.852     71.847
6.293     73.629
5.775     74.034
5.867     78.894
6.14     82.701
6.173     80.514
6.804     79.218
7.302     84.645
7.276     91.125
6.685     91.125
6.696     89.019
7.347     93.555
7.606     100.764
6.99     99.63
7.318     96.876
8.132     98.658
8.894     107.73
7.854     106.11
8.381     104.328
8.893     109.512
8.7     118.422
7.788     119.961
7.515     113.967
9.118     114.048
10.118     121.824
9.529     122.148
9.727     118.098
10.833     118.746
11.54     132.597
9.526     138.915
8.173     137.052
8.68     139.401
8.843     145.071
9.011     146.691
8.916     148.068
8.538     147.987
9.292     154.548
9.29     156.735
9.096     159.651
8.203     162.081
8.16     163.782
9.471     162.081
10.472     160.461
10.872     169.371
9.012     176.094
8.941     175.689
9.644     176.013
9.531     182.412
8.299     189.378
8.221     191.565
8.375     190.917
8.51     194.562
9.487     196.668
9.715     195.777
9.926     194.724
10.517     200.232
10.686     205.983
10.116     204.12
10.644     200.88
11.745     205.821
12.002     207.441
12.633     205.659
13.103     207.36
12.771     214.812
12.353     218.862
12.441     218.214
12.614     216.432
13.184     220.806
13.434     228.177
12.695     231.093
11.949     230.931
12.092     235.872
12.133     238.869
12.682     237.168
13.225     230.769
15.01     239.922
13.78     250.209
12.522     251.1
12.453     250.533
12.63     251.019
13.627     260.577
12.606     263.655
11.974     257.58
13.6     257.499
14.595     264.789
14.268     267.543
13.791     268.191
13.603     270.216
13.91     275.805
14.157     277.911
13.906     279.207
13.55     283.257
13.234     287.712
13.741     287.955
14.034     286.092
14.478     288.279
14.574     290.709
15.711     286.416
17.293     287.064
17.062     291.843
16.414     296.703
16.829     304.074
15.417     303.75
15.503     300.996
16.753     309.177
16.309     316.629
14.991     314.847
15.44     312.093
16.537     319.302
16.394     324.081
15.936     324.81
15.694     325.701
15.762     326.349
17.279     324.972
18.568     325.053
18.578     328.86
17.752     335.421
17.666     339.309
17.677     344.169
16.434     345.222
16.327     347.247
17.377     349.272
17.958     348.138
18.224     350.244
17.783     356.238
17.612     358.101
18.31     356.643
18.699     357.291
18.647     363.366
18.438     367.821
18.614     370.98
17.861     371.871
17.655     371.871
18.919     375.03
19.608     377.379
19.135     378.351
18.933     383.697
18.624     389.934
18.472     389.448
18.786     388.152
19.105     387.99
20.164     396.252
19.593     401.841
18.335     401.922
18.281     405.972
18.149     412.695
18.104     418.365
16.898     420.39
16.331     419.742
17.31     421.443
18.657     421.686
18.992     421.2
19.069     426.222
18.43     435.132
17.87     437.886
17.657     436.104
18.059     435.618
18.762     442.746
18.688     444.042
18.932     441.45
19.56     443.961
19.438     450.603
19.457     454.815
19.008     452.952
19.505     456.516
18.934     461.781
19.288     465.102
19.182     467.289
18.567     466.803
19.018     471.663
20.37     473.283
19.901     472.716
20.31     475.146
21.368     485.676
19.56     487.863
18.935     488.754
18.898     491.589
19.753     496.611
19.503     495.639
19.794     502.281
18.149     503.982
19.207     503.415
20.643     499.77
21.651     500.418
21.642     509.976
20.578     516.051
20.306     517.023
20.073     519.939
19.306     525.447
19.122     531.684
18.933     529.173
19.697     528.444
19.923     533.466
19.774     540.027
19.598     540.108
19.766     532.818
21.71     538.245
21.305     547.236
20.53     549.504
20.162     549.828
20.054     552.663
20.262     556.875
20.876     559.791
20.356     560.682
20.061     563.517
20.158     570.321
20.165     573.966
19.562     577.206
18.645     579.798
18.67     583.443
19.525     582.309
20.269     580.608
20.686     582.147
20.918     590.328
20.59     591.381
20.835     592.272
20.535     597.456
19.695     600.291
20.729     597.618
22.026     597.132
22.161     602.721
21.113     610.821
20.795     615.924
20.198     611.469
21.296     609.525
22.215     619.974
21.171     625.644
20.544     627.345
20.143     626.535
20.569     629.937
21.352     632.691
21.629     629.856
22.369     631.638
22.057     644.355
20.298     646.461
20.847     646.704
20.777     645.489
21.317     648.81
21.979     651.402
22.51     649.134
23.114     648.81
23.222     653.427
23.454     657.882
23.641     657.963
23.687     658.935
23.502     667.845
22.49     673.272
22.448     673.839
22.418     672.705
22.842     676.593
23.042     680.319
23.528     680.805
23.53     682.911
23.005     685.017
23.618     688.905
24.192     688.419
24.474     687.933
24.588     691.497
24.706     699.03
24.382     698.949
24.657     696.681
25.277     703.08
24.466     711.423
23.973     713.61
23.706     710.937
24.361     719.766
22.775     728.271
22.255     730.701
22.055     730.296
22.094     732.969
22.066     737.343
22.705     742.041
21.895     742.689
21.722     740.745
22.846     744.876
23.55     740.34
25.392     734.346
26.922     738.477
26.22     749.25
25.106     752.895
24.781     749.898
25.512     754.758
24.595     762.777
24.247     767.961
23.739     762.777
25.063     761.238
25.742     768.609
25.551     776.385
24.335     777.033
24.373     776.871
26.012     782.622
25.468     783.594
25.161     785.133
24.898     790.155
25.181     798.093
24.206     795.096
25     790.479
26.326     793.314
27.071     804.168
25.361     806.76
24.586     803.439
25.466     803.196
26.9     810.648
26.302     813.888
25.417     813.483
25.483     816.075
25.998     821.016
26.086     823.041
25.535     825.795
24.732     825.795
25.833     828.873
26.539     838.755
23.877     843.534
22.456     839.403
24.505     841.671
25.432     849.123
23.529     851.472
22.719     851.715
23.428     850.743
25.266     856.656
23.837     854.955
24.18     861.435
23.147     866.295
23.536     866.619
23.697     867.267
23.329     870.669
22.985     877.473
22.84     878.04
23.068     880.713
22.15     884.925
21.479     890.271
21.865     889.218
22.593     888.894
22.501     895.941
21.074     901.854
21.256     904.446
21.181     906.471
20.493     910.197
19.805     913.68
20.645     916.515
20.621     919.593
19.663     918.297
20.22     920.97
21.197     922.023
21.769     922.59
21.544     929.637
19.865     938.79
19.088     937.17
20.51     932.472
21.678     935.307
21.022     945.027
20.005     950.454
19.658     950.778
19.529     954.018
18.66     962.523
17.845     964.224
18.624     962.442
19.104     963.09
18.926     970.542
18.271     976.86
17.95     976.617
18.041     974.754
18.543     979.695
18.505     984.069
18.76     983.259
19.05     984.636
18.661     988.443
18.794     992.007
19.365     991.116
19.703     991.521
19.484     995.328
19.501     1000.431
19.783     1001.322
19.756     1001.322
19.687     1006.101
19.25     1010.394
19.795     1010.313
20.043     1012.014
19.516     1021.977
17.68     1028.862
17.65     1029.105
17.838     1027.566
18.128     1033.398
17.267     1039.068
17.577     1041.012
17.454     1041.012
17.332     1044.9
16.843     1051.056
17.065     1055.025
16.502     1053.486
16.739     1052.028
17.575     1056.078
18.385     1057.536
18.639     1058.832
18.151     1061.667
17.721     1066.203
18.328     1065.231
19.314     1065.069
19.273     1068.066
18.768     1071.225
19.642     1075.842
19.227     1081.026
17.766     1083.942
17.178     1086.291
18.247     1087.182
18.92     1085.805
19.356     1086.453
20.789     1089.45
21.074     1089.774
20.935     1095.606
19.48     1102.086
19.273     1110.672
18.168     1109.376
18.467     1108.971
18.522     1111.563
19.005     1119.987
18.359     1123.227
17.595     1124.442
17.24     1124.685
18.275     1127.277
19.206     1134
17.55     1131.084
18.243     1127.763
20.013     1134.729
19.872     1141.938
18.181     1142.748
17.865     1140.723
19.237     1144.935
19.878     1155.627
17.258     1162.188
15.44     1164.861
15.475     1170.288
15.86     1171.341
15.963     1165.914
17.263     1162.836
18.61     1172.718
17.839     1180.251
16.383     1178.712
16.646     1179.603
16.845     1183.572
17.625     1191.186
16.21     1191.753
15.954     1192.401
16.165     1197.828
16.471     1202.283
16.026     1202.688
