Distance_nm     Force_uN
0     -2.0379
0.02     -1.3795
0.12     0
0.141     0.4703
0.156     0.1568
0.151     -0.627
0.12     -1.7557
0.151     -1.4108
0.182     0.0627
0.214     0.6584
0.208     0
0.219     -1.9125
0.24     -3.6368
0.287     -2.5708
0.349     -0.0314
0.402     1.5362
0.375     0
0.417     -3.1352
0.49     -2.853
0.563     0.7524
0.6     1.693
0.59     -1.3481
0.657     -1.6303
0.699     0.533
0.71     0.2822
0.741     -1.2541
0.778     -2.6335
0.778     -2.0065
0.819     0.0627
0.804     1.4422
0.84     0.1881
0.913     -1.6303
0.913     -2.1633
0.887     -1.9752
0.908     -2.0065
0.981     -1.3168
0.992     -0.2508
1.012     0.4389
1.033     -0.3135
1.023     -1.1287
1.039     -0.7211
1.039     0.0314
1.054     -1.2541
1.059     -2.6335
1.059     -1.693
1.049     0.4389
1.033     0.4076
1.086     -1.5049
1.127     -2.7589
1.101     -1.16
1.039     1.1914
1.07     1.066
1.086     -2.0692
0.971     -4.5773
0.898     -3.4173
0.924     -0.0627
0.939     1.8811
0.924     0.4703
0.877     -2.2573
0.877     -2.6649
0.903     -1.1914
0.877     -0.0941
0.835     -0.3762
0.877     -1.4422
0.887     -2.3827
0.898     -1.9438
0.872     -0.2508
0.861     0.4076
0.856     -1.2541
0.872     -1.8184
0.877     -0.533
0.908     -0.7211
0.913     -2.0065
0.898     -2.4768
0.898     -1.6303
0.892     -0.5016
0.913     -0.4703
0.95     -1.4108
0.965     -1.8811
0.955     -1.16
0.981     -0.0941
0.965     0.7211
0.934     0.2195
0.903     -1.3481
0.981     -2.4141
0.997     -2.4768
0.929     -1.787
0.913     -0.3135
0.856     -0.1254
0.861     -1.2541
0.898     -2.0692
0.908     -1.0346
0.908     -0.3762
0.924     -1.9125
0.913     -1.693
0.892     -0.2822
0.877     -0.627
0.877     -1.2227
0.84     -1.3481
0.835     -0.627
